engine,index_config,scenario,w_ref,correctness,recall_at_k,leak_rate,p50_ms,p95_ms,throughput_ops_s,storage_bytes,source_class,notes
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=64,epochs=4,D=4,Nlog=20000",retrieve.as_of_mid,G3-probe,PARTIAL,0.7566666666666667,0.0,0.9152080019703135,0.9828752023167908,,,OBSERVED,ef=64 D=4 t=150
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=64,epochs=4,D=4,Nlog=20000",retrieve.as_of_now,G3-probe,PARTIAL,0.7799999999999999,0.0,1.1999580019619316,1.3670334010384975,,,OBSERVED,ef=64 D=4 t=350
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=256,epochs=4,D=4,Nlog=20000",retrieve.as_of_mid,G3-probe,PARTIAL,0.9833333333333332,0.0,2.1022079890826717,2.82542479399126,,,OBSERVED,ef=256 D=4 t=150
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=256,epochs=4,D=4,Nlog=20000",retrieve.as_of_now,G3-probe,PARTIAL,0.9966666666666666,0.0,1.5770410100230947,1.7158080008812249,,,OBSERVED,ef=256 D=4 t=350
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=16,epochs=16,D=16,Nlog=20000",ingest.build,-,N/A,,,,,5367.622259788822,317136896,OBSERVED,D=16; 59.6s; 17 HNSW indexes; placement+cur tax in storage_bytes
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=16,epochs=16,D=16,Nlog=20000",retrieve.as_of_mid,G3-probe,PARTIAL,0.4233333333333334,0.0,0.9099579910980538,1.357033208478242,,,OBSERVED,ef=16 D=16 t=750
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=16,epochs=16,D=16,Nlog=20000",retrieve.as_of_now,G3-probe,PARTIAL,0.45666666666666667,0.0,0.6358329992508516,0.7611919922055675,,,OBSERVED,ef=16 D=16 t=1550
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=64,epochs=16,D=16,Nlog=20000",retrieve.as_of_mid,G3-probe,PARTIAL,0.7466666666666666,0.0,0.9327919979114085,1.0248250095173717,,,OBSERVED,ef=64 D=16 t=750
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=64,epochs=16,D=16,Nlog=20000",retrieve.as_of_now,G3-probe,PARTIAL,0.8166666666666668,0.0,0.9042909950949252,1.0320753935957327,,,OBSERVED,ef=64 D=16 t=1550
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=256,epochs=16,D=16,Nlog=20000",retrieve.as_of_mid,G3-probe,PARTIAL,0.9733333333333332,0.0,1.829542001360096,2.2761252068448807,,,OBSERVED,ef=256 D=16 t=750
pg-partitioned,"index=hnsw-partitioned,M=16,ef_construction=64,ef_search=256,epochs=16,D=16,Nlog=20000",retrieve.as_of_now,G3-probe,PARTIAL,0.9833333333333333,0.0,1.6827500076033175,1.9350159971509129,,,OBSERVED,ef=256 D=16 t=1550
